GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000119686	14	76044960	76129557	198	33	305495	0.30126	0.38161	FLVCR2
ENSG00000119685	14	76099968	76421421	664	29	305495	2.0052	0.022471	TTLL5
ENSG00000133935	14	76116134	76127532	20	7	305495	0.86911	0.19239	C14orf1
ENSG00000119650	14	76368479	76550928	419	35	305495	2.393	0.0083567	IFT43
ENSG00000119699	14	76424442	76449334	52	8	305495	2.1748	0.014821	TGFB3
ENSG00000089916	14	76618259	76720685	392	31	305495	0.23611	0.40667	GPATCH2L
ENSG00000119715	14	76776957	76968178	726	85	305495	0.057197	0.47719	ESRRB
ENSG00000071246	14	77228532	77249354	64	17	305495	-0.6684	0.74806	VASH1
ENSG00000013523	14	77253588	77292589	118	20	305495	-1.1831	0.88162	ANGEL1
ENSG00000100565	14	77292715	77336645	150	29	305495	-0.89827	0.81548	C14orf166B
ENSG00000119669	14	77490888	77495034	8	3	305495	-0.77594	0.78111	IRF2BPL
ENSG00000198894	14	77564440	77583630	42	7	305495	0.26378	0.39597	CIPC
ENSG00000259164	14	77564654	77691805	401	52	305495	1.3455	0.089237	RP11-463C8.4
ENSG00000165548	14	77582911	77725838	559	45	305495	1.3299	0.091773	TMEM63C
ENSG00000177108	14	77597613	77609077	23	9	305495	0.67558	0.24965	ZDHHC22
ENSG00000269883	14	77607026	77609339	6	2	305495	0.92517	0.17744	AC007375.1
ENSG00000165553	14	77731826	77737655	13	6	305495	1.9197	0.027448	NGB
ENSG00000009830	14	77741299	77787227	158	26	305495	1.9565	0.025201	POMT2
ENSG00000100577	14	77787227	77797940	44	11	305495	2.0989	0.017915	GSTZ1
ENSG00000100580	14	77801364	77843452	112	14	305495	1.9216	0.027329	TMED8
ENSG00000100583	14	77843032	77857840	42	4	305495	1.4652	0.071435	SAMD15
ENSG00000165555	14	77860364	77889860	61	8	305495	1.6384	0.050673	NOXRED1
ENSG00000151445	14	77893018	77924295	65	10	305495	1.6364	0.050877	VIPAS39
ENSG00000100591	14	77924213	77935817	57	7	305495	0.87781	0.19002	AHSA1
ENSG00000100593	14	77940740	77965210	75	11	305495	0.14563	0.44211	ISM2
ENSG00000100596	14	77972340	78083116	474	52	305495	0.53276	0.2971	SPTLC2
ENSG00000100601	14	78138747	78174363	175	20	305495	0.26125	0.39695	ALKBH1
ENSG00000119705	14	78174414	78227447	242	21	305495	0.25308	0.4001	SLIRP
ENSG00000100603	14	78183942	78227550	189	18	305495	0.13642	0.44574	SNW1
ENSG00000197734	14	78227173	78236085	39	8	305495	-0.18695	0.57415	C14orf178
ENSG00000268208	14	78227711	78228033	3	1	305495	0.21935	0.41319	AC008372.1
ENSG00000063761	14	78266426	78401355	631	42	305495	0.91858	0.17916	ADCK1
ENSG00000021645	14	78708734	80330762	4228	282	305495	-1.3113	0.90513	NRXN3
ENSG00000211448	14	80663873	80854100	353	38	305495	-0.44947	0.67345	DIO2
ENSG00000100629	14	80943330	81425861	1546	66	305495	-2.4071	0.99196	CEP128
ENSG00000165409	14	81421333	81612646	751	55	305495	-1.9924	0.97683	TSHR
ENSG00000165417	14	81641796	81687721	98	14	305495	-1.3646	0.91381	GTF2A1
ENSG00000140022	14	81727000	81902809	487	44	305495	-0.433	0.66749	STON2
ENSG00000071537	14	81937893	82000205	73	17	305495	-0.82492	0.79529	SEL1L
ENSG00000258945	14	85994943	85995730	1	1	305495	-0.27826	0.60959	RP11-497E19.2
ENSG00000185070	14	85996488	86095034	340	42	305495	-1.8067	0.9646	FLRT2
ENSG00000258804	14	87372122	87389099	64	7	305495	-1.6914	0.95462	RP11-322L20.1
ENSG00000054983	14	88304164	88460009	756	40	305495	-0.95958	0.83137	GALC
ENSG00000140030	14	88471468	88478419	22	5	305495	-0.20193	0.58002	GPR65
ENSG00000100433	14	88649113	88793251	524	59	305495	-0.03892	0.51552	KCNK10
ENSG00000042317	14	88851268	88936694	127	17	305495	0.16353	0.43505	SPATA7
ENSG00000070778	14	88932122	89021077	231	14	305495	0.87473	0.19086	PTPN21
ENSG00000100722	14	89029253	89079853	110	18	305495	-0.058415	0.52329	ZC3H14
ENSG00000165521	14	89078775	89259096	399	27	305495	0.069509	0.47229	EML5
ENSG00000165533	14	89290497	89344335	107	14	305495	-0.438	0.66931	TTC8
ENSG00000053254	14	89591215	90085493	1326	174	305495	0.61531	0.26918	FOXN3
ENSG00000258792	14	90095265	90109015	36	7	305495	-0.082504	0.53288	RP11-944C7.1
ENSG00000140025	14	90261013	90421121	506	38	305495	-1.1237	0.86944	EFCAB11
ENSG00000042088	14	90421283	90511106	264	14	305495	-0.088408	0.53522	TDP1
ENSG00000152315	14	90528109	90652201	486	49	305495	0.5333	0.29691	KCNK13
ENSG00000100764	14	90722839	90738968	73	3	305495	-0.79869	0.78777	PSMC1
ENSG00000119720	14	90742580	90798481	138	15	305495	0.086077	0.4657	NRDE2
ENSG00000198668	14	90862846	90874605	28	6	305495	0.71202	0.23823	CALM1
ENSG00000165914	14	91006932	91282823	907	89	305495	-0.39031	0.65185	TTC7B
ENSG00000100784	14	91336799	91526980	452	37	305495	1.7536	0.03975	RPS6KA5
ENSG00000133943	14	91526677	91691976	390	54	305495	0.68175	0.2477	C14orf159
ENSG00000119714	14	91698876	91720269	82	9	305495	0.42396	0.3358	GPR68
ENSG00000258875	14	91709103	91717426	33	4	305495	0.64572	0.25923	CTD-2547L24.3
ENSG00000015133	14	91737667	91884188	450	67	305495	-0.24226	0.59571	CCDC88C
ENSG00000100796	14	91923955	91976898	163	11	305495	0.45317	0.32521	SMEK1
ENSG00000268657	14	92038788	92041383	7	2	305495	2.0152	0.02194	AL133373.1
ENSG00000133962	14	92047040	92247051	671	63	305495	2.0042	0.022527	CATSPERB
ENSG00000165929	14	92246095	92333880	197	16	305495	-0.2131	0.58437	TC2N
ENSG00000140092	14	92335756	92414331	198	30	305495	-1.4595	0.92778	FBLN5
ENSG00000100815	14	92432335	92507240	174	16	305495	-2.0732	0.98092	TRIP11
ENSG00000066427	14	92524896	92572965	268	9	305495	-1.0324	0.84906	ATXN3
ENSG00000183648	14	92582466	92588261	42	3	305495	0.9713	0.1657	NDUFB1
ENSG00000165934	14	92588281	92630755	118	10	305495	0.28099	0.38936	CPSF2
ENSG00000140090	14	92788925	92962596	760	59	305495	-0.96947	0.83385	SLC24A4
ENSG00000100599	14	92980118	93155339	568	74	305495	0.1887	0.42516	RIN3
ENSG00000100600	14	93170152	93215047	95	21	305495	0.26785	0.39441	LGMN
ENSG00000066455	14	93260576	93306308	182	12	305495	-1.6491	0.95043	GOLGA5
ENSG00000100604	14	93389425	93401638	49	10	305495	0.84805	0.19821	CHGA
ENSG00000100605	14	93403259	93582665	518	30	305495	0.62908	0.26465	ITPK1
ENSG00000165943	14	93648541	93651273	7	4	305495	1.0143	0.15523	MOAP1
ENSG00000153485	14	93651296	93653434	1	1	305495	-0.39181	0.6524	TMEM251
ENSG00000259066	14	93651318	93684932	82	14	305495	0.46198	0.32205	RP11-371E8.4
ENSG00000170270	14	93669239	93673439	3	1	305495	1.772	0.0382	C14orf142
ENSG00000012963	14	93673401	93695561	81	12	305495	0.52078	0.30126	UBR7
ENSG00000011114	14	93703896	93799438	300	20	305495	-0.51638	0.69721	BTBD7
ENSG00000133958	14	93799565	94174222	883	34	305495	0.3219	0.37376	UNC79
ENSG00000187581	14	93813537	93814702	9	2	305495	-0.38374	0.64941	COX8C
ENSG00000175785	14	94184644	94254827	174	38	305495	-0.35821	0.63991	PRIMA1
ENSG00000140067	14	94385240	94395954	28	5	305495	-1.3436	0.91046	FAM181A
ENSG00000100628	14	94400499	94443137	162	24	305495	1.036	0.1501	ASB2
ENSG00000258987	14	94405901	94410475	17	5	305495	0.64952	0.258	RP11-131H24.4
ENSG00000089723	14	94492675	94515276	73	9	305495	-0.78886	0.7849	OTUB2
ENSG00000089737	14	94517266	94547591	93	6	305495	-1.2179	0.88837	DDX24
ENSG00000165948	14	94547628	94570192	113	12	305495	0.90479	0.18279	IFI27L1
ENSG00000165949	14	94571182	94583033	40	11	305495	0.68427	0.2469	IFI27
ENSG00000119632	14	94594116	94596590	6	4	305495	1.5798	0.057075	IFI27L2
ENSG00000119698	14	94612465	94746072	331	21	305495	1.0086	0.15658	PPP4R4
ENSG00000140093	14	94749650	94759608	30	7	305495	0.69617	0.24316	SERPINA10
ENSG00000170099	14	94770585	94789731	83	13	305495	-1.0759	0.85902	SERPINA6
ENSG00000197249	14	94843084	94857030	56	14	305495	-0.11892	0.54733	SERPINA1
ENSG00000186910	14	94908801	94919127	45	8	305495	-0.82659	0.79577	SERPINA11
ENSG00000170054	14	94929054	94946026	79	18	305495	-0.8778	0.80997	SERPINA9
ENSG00000165953	14	94953611	94984181	139	25	305495	0.60347	0.2731	SERPINA12
ENSG00000100665	14	95027428	95036250	35	6	305495	-0.33714	0.63199	SERPINA4
ENSG00000188488	14	95027779	95059457	180	21	305495	0.070092	0.47206	SERPINA5
ENSG00000273259	14	95058395	95090983	150	20	305495	0.26814	0.3943	RP11-986E7.7
ENSG00000196136	14	95078714	95090392	25	8	305495	0.47347	0.31794	SERPINA3
ENSG00000133937	14	95234553	95236562	5	2	305495	1.6603	0.048425	GSC
ENSG00000100697	14	95552565	95624347	106	16	305495	0.25845	0.39803	DICER1
ENSG00000165959	14	95648277	95786243	493	45	305495	-0.55834	0.71169	CLMN
ENSG00000176438	14	95883831	95942173	295	46	305495	-2.0284	0.97874	SYNE3
ENSG00000258572	14	95982473	95984248	8	3	305495	0.42439	0.33564	RP11-1070N10.3
ENSG00000182512	14	95999840	96011061	37	10	305495	-0.038949	0.51553	GLRX5
ENSG00000213231	14	96152754	96158980	18	8	305495	0.51004	0.30501	TCL1B
ENSG00000100721	14	96176304	96180533	7	2	305495	0.13104	0.44787	TCL1A
ENSG00000227051	14	96505661	96560417	214	20	305495	0.71381	0.23767	C14orf132
ENSG00000168398	14	96671016	96710666	159	28	305495	-0.19593	0.57767	BDKRB2
ENSG00000258691	14	96671181	96730266	243	36	305495	0.017194	0.49314	RP11-404P21.8
ENSG00000100739	14	96722161	96735304	60	11	305495	0.015857	0.49367	BDKRB1
ENSG00000258729	14	96741383	96743060	1	1	305495	0.10961	0.45636	DKFZP434O1614
ENSG00000066739	14	96747595	96830207	185	14	305495	-0.45977	0.67716	ATG2B
ENSG00000100744	14	96829814	96853625	32	5	305495	-1.0019	0.84179	GSKIP
ENSG00000140057	14	96858448	96955764	230	32	305495	-0.47943	0.68418	AK7
ENSG00000090060	14	96967770	97033448	115	12	305495	1.5626	0.059079	PAPOLA
ENSG00000100749	14	97263641	97398059	358	29	305495	-1.3378	0.90952	VRK1
ENSG00000258869	14	98215601	98230326	44	6	305495	-2.3272	0.99002	RP11-204N11.1
ENSG00000246223	14	98391947	98444461	210	22	305495	1.0058	0.15726	C14orf64
ENSG00000176605	14	99177950	99184098	14	6	305495	1.5513	0.060415	C14orf177
ENSG00000127152	14	99635624	99737861	219	34	305495	0.83943	0.20061	BCL11B
ENSG00000183576	14	99864083	99947216	101	5	305495	1.1506	0.12494	SETD3
ENSG00000090061	14	99947506	100001381	88	12	305495	0.62337	0.26652	CCNK
ENSG00000205476	14	99977603	100070363	379	27	305495	-1.0856	0.86118	CCDC85C
ENSG00000182218	14	100111447	100146906	113	14	305495	-0.16167	0.56422	HHIPL1
ENSG00000036530	14	100150641	100193638	116	14	305495	-1.0572	0.85478	CYP46A1
ENSG00000066629	14	100204030	100408397	545	51	305495	-1.3214	0.90681	EML1
ENSG00000196405	14	100437786	100610573	515	31	305495	0.41574	0.3388	EVL
ENSG00000168350	14	100612756	100626500	40	8	305495	-0.22245	0.58802	DEGS2
ENSG00000100811	14	100704635	100749129	97	9	305495	0.0081119	0.49676	YY1
ENSG00000197119	14	100757448	100772884	41	8	305495	1.6505	0.049425	SLC25A29
ENSG00000140107	14	100789674	100796715	18	4	305495	0.69795	0.2426	SLC25A47
ENSG00000140105	14	100800125	100843142	142	7	305495	0.29971	0.3822	WARS
ENSG00000176473	14	100842755	100996640	246	29	305495	0.83431	0.20205	WDR25
ENSG00000183092	14	101003486	101053750	109	15	305495	0.84819	0.19817	BEGAIN
ENSG00000185559	14	101192042	101201539	17	7	305495	1.8723	0.03058	DLK1
ENSG00000254656	14	101346992	101351184	9	5	305495	1.9248	0.027126	RTL1
ENSG00000269375	14	101359265	101360646	4	2	305495	1.1024	0.13515	AL117190.3
ENSG00000197406	14	102027688	102029789	1	1	305495	-0.55974	0.71217	DIO3
ENSG00000258512	14	102196774	102198859	10	1	305495	0.97009	0.166	RP11-796G6.2
ENSG00000078304	14	102228135	102394326	503	41	305495	-0.65768	0.74463	PPP2R5C
ENSG00000197102	14	102430865	102517129	201	21	305495	1.1771	0.11957	DYNC1H1
ENSG00000080824	14	102547075	102606036	154	17	305495	1.0619	0.14414	HSP90AA1
ENSG00000140153	14	102605840	102691184	224	24	305495	1.0534	0.14608	WDR20
ENSG00000080823	14	102690837	102771537	230	19	305495	1.7466	0.040357	MOK
ENSG00000022976	14	102783714	102809044	67	13	305495	2.1235	0.016857	ZNF839
ENSG00000100865	14	102808956	102829253	28	8	305495	0.67297	0.25048	CINP
ENSG00000196663	14	102829300	102968818	462	24	305495	0.203	0.41957	TECPR2
ENSG00000156381	14	102973179	102976136	9	2	305495	0.51125	0.30459	ANKRD9
ENSG00000089902	14	103058998	103196913	393	23	305495	0.085926	0.46576	RCOR1
ENSG00000131323	14	103243813	103377837	298	23	305495	2.9212	0.0017434	TRAF3
ENSG00000166126	14	103388993	103399933	16	6	305495	1.3047	0.095991	AMN
ENSG00000198752	14	103398716	103523799	325	36	305495	1.4299	0.076369	CDC42BPB
ENSG00000205436	14	103566481	103576896	24	4	305495	-0.45571	0.6757	EXOC3L4
ENSG00000185215	14	103589779	103603776	14	5	305495	0.6441	0.25976	TNFAIP2
ENSG00000100664	14	103799881	103811362	39	8	305495	-0.50067	0.6917	EIF5
ENSG00000075413	14	103851729	103970168	306	13	305495	1.4865	0.068572	MARK3
ENSG00000166165	14	103985996	103989448	5	2	305495	2.4134	0.007902	CKB
ENSG00000166166	14	103995521	104003410	22	4	305495	2.3996	0.0082061	TRMT61A
ENSG00000166170	14	104022881	104029168	11	3	305495	2.0229	0.021543	BAG5
ENSG00000126214	14	104028233	104167888	376	28	305495	2.3801	0.0086546	KLC1
ENSG00000256053	14	104029299	104073860	119	13	305495	2.2596	0.011923	APOPT1
ENSG00000256500	14	104029299	104152261	329	26	305495	2.3884	0.0084602	RP11-73M18.2
ENSG00000126215	14	104163946	104181841	35	8	305495	2.1156	0.017191	XRCC3
ENSG00000224997	14	104177607	104179149	3	2	305495	1.687	0.045802	AL049840.1
ENSG00000100711	14	104182067	104200005	38	10	305495	0.72205	0.23513	ZFYVE21
ENSG00000088808	14	104200089	104313927	275	12	305495	0.80193	0.2113	PPP1R13B
ENSG00000156411	14	104378625	104394606	68	8	305495	1.2265	0.11001	C14orf2
ENSG00000156414	14	104394799	104519004	477	26	305495	0.98034	0.16346	TDRD9
ENSG00000227729	14	104406763	104408645	8	2	305495	1.3885	0.082495	RD3L
ENSG00000166183	14	104552016	104579098	94	15	305495	-0.66912	0.74829	ASPG
ENSG00000066735	14	104605060	104647231	156	24	305495	-1.3749	0.91542	KIF26A
ENSG00000228032	14	104710541	104712473	5	3	305495	-1.1958	0.88412	C14orf144
ENSG00000258986	14	104941015	105071984	463	44	305495	2.1716	0.014943	TMEM179
ENSG00000184601	14	105046021	105056852	26	4	305495	0.3081	0.379	C14orf180
ENSG00000203485	14	105155943	105185942	115	16	305495	0.61706	0.2686	INF2
ENSG00000185100	14	105190523	105213662	65	10	305495	-1.0215	0.8465	ADSSL1
ENSG00000184990	14	105219437	105234831	47	8	305495	-0.64083	0.73918	SIVA1
ENSG00000142208	14	105235686	105262088	66	15	305495	0.6597	0.25472	AKT1
ENSG00000179627	14	105266933	105271049	11	3	305495	1.0158	0.15485	ZBTB42
ENSG00000099814	14	105331617	105363107	117	11	305495	1.4439	0.074383	CEP170B
ENSG00000166428	14	105391153	105399574	28	4	305495	1.8897	0.029396	PLD4
ENSG00000185567	14	105403581	105444694	118	12	305495	1.8542	0.031856	AHNAK2
ENSG00000140104	14	105452112	105476819	91	11	305495	0.2618	0.39674	C14orf79
ENSG00000170779	14	105475910	105487485	66	6	305495	0.37377	0.35429	CDCA4
ENSG00000183484	14	105515728	105531782	28	4	305495	2.0818	0.018682	GPR132
ENSG00000184916	14	105607318	105635161	56	8	305495	1.6552	0.048944	JAG2
ENSG00000183828	14	105639275	105647660	18	2	305495	0.97124	0.16571	NUDT14
ENSG00000185024	14	105675623	105781926	227	12	305495	0.88653	0.18767	BRF1
ENSG00000184887	14	105714827	105717430	4	1	305495	0.33257	0.36973	BTBD6
ENSG00000179364	14	105766900	105864484	37	10	305495	-0.60729	0.72817	PACS2
ENSG00000226174	14	105864916	105916443	26	4	305495	0.52889	0.29844	TEX22
ENSG00000182979	14	105886159	105937066	40	8	305495	0.30131	0.38159	MTA1
ENSG00000182809	14	105939299	105946499	3	1	305495	0.95382	0.17009	CRIP2
ENSG00000213145	14	105952654	105955284	8	2	305495	-0.15845	0.56295	CRIP1
ENSG00000257341	14	105953536	105958604	6	2	305495	-0.69291	0.75582	CRIP1
ENSG00000185347	14	105956192	105965912	11	3	305495	0.12661	0.44962	C14orf80
ENSG00000184986	14	105992940	105996539	2	1	305495	0.23677	0.40642	TMEM121
ENSG00000153575	15	22833395	22873892	108	8	305495	-1.4689	0.92906	TUBGCP5
ENSG00000068793	15	22892005	23006016	378	64	305495	-1.3277	0.90787	CYFIP1
ENSG00000140157	15	23004684	23034427	140	13	305495	-0.47103	0.68119	NIPA2
ENSG00000170113	15	23043277	23100005	163	18	305495	0.81378	0.20789	NIPA1
ENSG00000174450	15	23684645	23692381	28	2	305495	-0.01993	0.50795	GOLGA6L2
ENSG00000179455	15	23810454	23873064	139	13	305495	-0.93808	0.8259	MKRN3
ENSG00000254585	15	23888691	23891175	3	1	305495	-1.123	0.86928	MAGEL2
ENSG00000182636	15	23930565	23932450	1	1	305495	0.046806	0.48133	NDN
ENSG00000185823	15	24920541	24928593	23	6	305495	-1.8694	0.96922	NPAP1
ENSG00000128739	15	25068794	25223870	503	76	305495	-0.17424	0.56916	SNRPN
ENSG00000273173	15	25200133	25223729	44	7	305495	0.58048	0.2808	SNURF
ENSG00000214265	15	25200181	25245423	117	12	305495	0.068718	0.47261	SNURF
ENSG00000114062	15	25582381	25684128	229	19	305495	0.89314	0.18589	UBE3A
ENSG00000206190	15	25922420	26110317	837	101	305495	0.49775	0.30933	ATP10A
ENSG00000166206	15	26788693	27184686	1296	114	305495	0.18699	0.42584	GABRB3
ENSG00000186297	15	27111510	27194354	186	29	305495	-1.6395	0.94944	GABRA5
ENSG00000182256	15	27216429	27778373	1561	155	305495	1.3033	0.096236	GABRG3
ENSG00000104044	15	28000021	28344504	1001	49	305495	0.49779	0.30932	OCA2
ENSG00000128731	15	28356186	28567298	258	15	305495	0.063099	0.47484	HERC2
ENSG00000188626	15	28947100	28983530	15	1	305495	1.9328	0.026628	GOLGA8M
ENSG00000034053	15	29129629	29410518	666	30	305495	-0.64932	0.74193	APBA2
ENSG00000104059	15	29412457	29862927	1383	100	305495	1.3113	0.094876	FAM189A1
ENSG00000185115	15	29560353	29562033	1	1	305495	-0.10796	0.54299	NDNL2
ENSG00000104067	15	29991571	30261068	689	61	305495	-0.69542	0.75661	TJP1
ENSG00000261794	15	30896329	30906764	1	1	305495	0.65285	0.25693	GOLGA8H
ENSG00000187951	15	30916697	31065196	224	13	305495	0.42956	0.33376	ARHGAP11B
ENSG00000198690	15	31196055	31235311	122	15	305495	-0.21984	0.587	FAN1
ENSG00000166912	15	31231144	31283810	163	14	305495	0.91579	0.17989	MTMR10
ENSG00000134160	15	31293264	31453476	545	62	305495	0.21062	0.41659	TRPM1
ENSG00000169926	15	31619058	31727868	279	33	305495	-0.37459	0.64602	KLF13
ENSG00000169918	15	31775329	32162992	1093	36	305495	-0.66175	0.74593	OTUD7A
ENSG00000175344	15	32322691	32464722	289	33	305495	-0.80206	0.78874	CHRNA7
ENSG00000198826	15	32907345	32932150	22	5	305495	-0.12782	0.55085	ARHGAP11A
ENSG00000166922	15	32933877	32989299	164	41	305495	1.7796	0.037567	SCG5
ENSG00000166923	15	33010175	33026870	37	8	305495	-0.031563	0.51259	GREM1
ENSG00000248905	15	33057747	33486897	1995	162	305495	1.3491	0.088655	FMN1
ENSG00000198838	15	33603163	34158303	2253	206	305495	-0.0031482	0.50126	RYR3
ENSG00000169857	15	34158428	34331377	722	42	305495	-0.32558	0.62763	AVEN
ENSG00000184984	15	34260921	34357291	293	21	305495	0.79822	0.21237	CHRM5
ENSG00000134153	15	34376218	34394149	41	6	305495	2.4921	0.0063493	EMC7
ENSG00000134152	15	34432875	34502297	275	16	305495	0.33198	0.36995	KATNBL1
ENSG00000128463	15	34517200	34522357	22	5	305495	1.2717	0.10173	EMC4
ENSG00000140199	15	34525460	34630261	478	25	305495	1.9336	0.02658	SLC12A6
ENSG00000182117	15	34633917	34635378	14	4	305495	2.6209	0.0043848	NOP10
ENSG00000184507	15	34635516	34649938	41	12	305495	2.0465	0.020354	NUTM1
ENSG00000176454	15	34651106	34659479	15	7	305495	1.0042	0.15763	LPCAT4
ENSG00000175265	15	34671269	34880704	119	14	305495	0.51642	0.30278	GOLGA8A
ENSG00000215252	15	34817408	34880704	92	9	305495	0.67834	0.24878	GOLGA8B
ENSG00000159248	15	35043233	35047166	6	2	305495	0.088067	0.46491	GJD2
ENSG00000159251	15	35080297	35088340	9	5	305495	1.5589	0.059508	ACTC1
ENSG00000021776	15	35147732	35262040	289	19	305495	0.44266	0.32901	AQR
ENSG00000198146	15	35270542	35280488	19	5	305495	1.3891	0.082394	ZNF770
ENSG00000212768	15	35270552	35272268	5	2	305495	1.5905	0.055862	AC114546.1
ENSG00000134146	15	35509546	35838394	737	34	305495	0.32334	0.37322	DPH6
ENSG00000186073	15	36871812	37102449	630	52	305495	-0.031938	0.51274	C15orf41
ENSG00000134138	15	37181406	37393504	401	72	305495	0.55254	0.29029	MEIS2
ENSG00000166069	15	38214140	38259925	103	11	305495	0.60148	0.27376	TMCO5A
ENSG00000166068	15	38544527	38649450	376	12	305495	0.87412	0.19103	SPRED1
ENSG00000171262	15	38746328	38779911	134	14	305495	-1.6129	0.94662	FAM98B
ENSG00000172575	15	38780304	38857776	189	24	305495	-0.0029171	0.50116	RASGRP1
ENSG00000175779	15	38988799	38992239	21	4	305495	-0.29076	0.61438	C15orf53
ENSG00000175746	15	39542885	39547046	15	3	305495	0.031539	0.48742	C15orf54
ENSG00000137801	15	39873280	39891667	35	5	305495	-2.4225	0.99229	THBS1
ENSG00000150667	15	39892232	40075031	614	26	305495	-1.1169	0.86799	FSIP1
ENSG00000166073	15	40091233	40213093	276	36	305495	-0.85648	0.80413	GPR176
ENSG00000128829	15	40226347	40327797	337	34	305495	-1.4752	0.92992	EIF2AK4
ENSG00000140319	15	40327940	40331389	14	5	305495	-0.9803	0.83653	SRP14
ENSG00000104081	15	40380091	40401093	35	9	305495	1.2932	0.097975	BMF
ENSG00000156970	15	40453224	40513337	88	8	305495	2.0421	0.020569	BUB1B
ENSG00000259288	15	40509629	40568597	127	31	305495	0.065823	0.47376	RP11-133K1.2
ENSG00000137843	15	40509629	40569688	128	31	305495	0.052461	0.47908	PAK6
ENSG00000176753	15	40542865	40545170	8	2	305495	0.97768	0.16412	C15orf56
ENSG00000137841	15	40570377	40600136	57	11	305495	-0.99093	0.83914	PLCB2
ENSG00000188549	15	40623653	40633168	24	6	305495	-0.27668	0.60899	C15orf52
ENSG00000233041	15	40643234	40648635	17	5	305495	-0.26954	0.60624	PHGR1
ENSG00000140323	15	40650436	40663257	31	8	305495	0.23179	0.40835	DISP2
ENSG00000128944	15	40674922	40686447	36	6	305495	1.1673	0.12154	KNSTRN
ENSG00000128928	15	40697686	40728146	97	9	305495	-0.14966	0.55949	IVD
ENSG00000140320	15	40731920	40760441	29	8	305495	-1.4852	0.93125	BAHD1
ENSG00000169105	15	40763160	40765353	1	1	305495	-0.23164	0.59159	CHST14
ENSG00000128891	15	40820882	40857256	111	10	305495	-0.23038	0.5911	C15orf57
ENSG00000166133	15	40861499	40866659	12	5	305495	-0.97303	0.83473	RPUSD2
